t,x1,x2,y1,y2,s_boom,s_stick,s_bucket,v_boom,v_stick,v_bucket,a_boom,a_stick,a_bucket,yaw,yaw_rate,rs485_ok,adc_ok,imu_ok
99407,0.000,0.000,0.000,-0.900,197.830,121.600,123.650,5.080,0.000,0.080,85.000,121.530,151.700,1.562,-1.211,1,1,1
99507,0.000,0.000,0.000,-0.900,197.830,121.600,123.650,5.080,0.000,0.080,80.300,121.530,151.700,1.630,0.166,1,1,1
99607,0.000,0.000,0.000,-0.900,186.980,121.630,123.650,-54.250,0.130,0.000,76.700,121.520,151.800,1.612,0.691,1,1,1
99807,0.000,0.000,0.000,-0.900,186.980,121.630,123.650,-54.250,0.130,0.000,73.400,121.520,151.800,1.574,-0.326,1,1,1
99907,0.000,0.000,0.000,-0.900,172.700,121.630,123.650,-47.580,0.000,0.000,67.200,121.520,151.800,1.575,-0.098,1,1,1
100007,0.000,0.000,0.000,-0.900,172.700,121.630,123.650,-47.580,0.000,0.000,64.000,121.520,151.800,1.584,-0.098,1,1,1
100107,0.000,0.000,0.000,-0.900,163.080,121.630,123.650,-48.130,0.000,0.000,60.900,121.520,151.800,1.593,-0.159,1,1,1
100307,0.000,0.000,0.000,-0.900,163.080,121.630,123.650,-48.130,0.000,0.000,58.100,121.520,151.800,1.596,-0.107,1,1,1
100407,0.000,0.000,0.000,-0.900,148.700,121.630,123.650,-48.080,0.000,0.000,52.100,121.520,151.800,1.595,-0.081,1,1,1
100507,0.000,0.000,0.000,-0.900,148.700,121.630,123.650,-48.080,0.000,0.000,49.300,121.520,151.800,1.596,-0.019,1,1,1
100607,0.000,0.000,0.000,-0.900,139.100,121.630,123.650,-47.760,0.000,0.000,46.400,121.520,151.800,1.601,0.227,1,1,1
100807,0.000,0.000,0.000,-0.900,139.100,121.630,123.650,-47.760,0.000,0.000,43.400,121.520,151.800,1.585,-0.203,1,1,1
100907,0.000,0.000,0.000,-0.900,124.750,121.630,123.650,-47.830,0.000,0.000,37.500,121.520,151.900,1.580,-0.072,1,1,1
101007,0.000,0.000,0.000,-0.900,124.750,121.630,123.650,-47.830,0.000,0.000,34.700,121.520,151.900,1.581,0.069,1,1,1
101107,0.000,0.000,0.000,-0.900,115.100,121.630,123.650,-48.250,0.000,0.000,31.600,121.520,151.900,1.585,0.051,1,1,1
101307,0.000,0.000,0.000,-0.900,115.100,121.630,123.650,-48.250,0.000,0.000,28.800,121.520,151.900,1.590,0.069,1,1,1
101407,0.000,0.000,0.000,-0.900,100.830,121.630,123.480,-47.580,0.000,-0.580,23.000,121.520,151.900,1.587,-0.080,1,1,1
101507,0.000,0.000,0.000,-0.900,100.830,121.630,123.480,-47.580,0.000,-0.580,20.000,121.520,151.900,1.591,0.060,1,1,1
101607,0.000,0.000,0.000,0.000,91.350,121.630,123.350,-47.380,0.000,-0.630,20.000,121.520,151.900,1.424,-4.155,1,1,1
101807,0.000,0.000,0.000,0.000,91.350,121.630,123.350,-47.380,0.000,-0.630,20.000,121.520,153.200,1.492,0.911,1,1,1
101907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,-10.000,-0.170,0.580,20.000,121.540,153.400,1.498,-0.185,1,1,1
102007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,-10.000,-0.170,0.580,20.000,121.540,153.400,1.504,-0.247,1,1,1
102107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.511,-0.352,1,1,1
102307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.517,0.069,1,1,1
102407,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.517,0.051,1,1,1
102507,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.519,0.042,1,1,1
102607,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.519,-0.072,1,1,1
102807,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.521,-0.002,1,1,1
102907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.523,0.033,1,1,1
103007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.523,0.113,1,1,1
103107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.525,-0.045,1,1,1
103307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.525,-0.019,1,1,1
103407,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.527,0.034,1,1,1
103507,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.529,0.016,1,1,1
103607,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.531,-0.019,1,1,1
103807,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.538,0.034,1,1,1
103907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.538,0.016,1,1,1
104007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.538,0.034,1,1,1
104107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.541,-0.010,1,1,1
104307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.545,0.042,1,1,1
104407,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.544,0.025,1,1,1
104507,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.544,0.104,1,1,1
104607,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.544,0.034,1,1,1
104807,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.559,0.139,1,1,1
104907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.559,0.086,1,1,1
105007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.557,0.025,1,1,1
105107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.557,-0.028,1,1,1
105307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.556,-0.010,1,1,1
105407,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.558,0.104,1,1,1
105507,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.558,0.068,1,1,1
105607,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.559,0.042,1,1,1
105807,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.567,0.060,1,1,1
105907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.570,-0.081,1,1,1
106007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.570,-0.116,1,1,1
106107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.571,-0.028,1,1,1
106307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.582,0.068,1,1,1
106407,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.584,0.069,1,1,1
106507,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.585,0.007,1,1,1
106607,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.587,0.042,1,1,1
106807,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.590,-0.002,1,1,1
106907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.590,0.042,1,1,1
107007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.591,-0.028,1,1,1
107107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.591,-0.002,1,1,1
107307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.587,-0.037,1,1,1
107407,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.588,-0.010,1,1,1
107507,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.588,0.025,1,1,1
107607,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.589,-0.089,1,1,1
107807,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.600,0.086,1,1,1
107907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.603,-0.002,1,1,1
108007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.606,0.121,1,1,1
108107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.607,0.034,1,1,1
108307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.606,-0.002,1,1,1
108407,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.607,0.112,1,1,1
108507,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.609,-0.098,1,1,1
108607,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.612,0.033,1,1,1
108807,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.610,-0.010,1,1,1
108907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.611,0.025,1,1,1
109007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.612,-0.002,1,1,1
109107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.612,0.033,1,1,1
109307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.613,-0.011,1,1,1
109407,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.617,-0.072,1,1,1
109507,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.621,0.086,1,1,1
109607,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.621,0.007,1,1,1
109807,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.631,0.077,1,1,1
109907,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.631,-0.081,1,1,1
110007,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.631,0.007,1,1,1
110107,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.631,0.007,1,1,1
110307,0.000,0.000,0.000,0.000,88.350,121.580,123.530,0.000,0.000,0.000,20.000,121.540,153.400,1.633,0.016,1,1,1
