t,x1,x2,y1,y2,s_boom,s_stick,s_bucket,v_boom,v_stick,v_bucket,a_boom,a_stick,a_bucket,yaw,yaw_rate,rs485_ok,adc_ok,imu_ok
31907,0.000,0.000,0.600,0.000,158.280,99.580,124.130,0.000,38.330,0.000,56.800,132.880,151.700,0.936,-0.183,1,1,1
32007,0.000,0.000,0.600,0.000,158.280,99.580,124.130,0.000,38.330,0.000,56.800,132.880,151.800,0.937,-0.191,1,1,1
32107,0.000,0.000,0.600,0.000,158.280,107.280,124.130,0.000,38.500,0.000,56.800,128.790,151.700,0.938,-0.034,1,1,1
32307,0.000,0.000,0.600,0.000,158.280,107.280,124.130,0.000,38.500,0.000,56.700,128.790,151.700,0.932,-0.104,1,1,1
32407,0.000,0.000,0.600,0.000,158.280,118.830,124.130,0.000,38.500,0.000,56.800,122.910,151.800,0.934,0.037,1,1,1
32507,0.000,0.000,0.600,0.000,158.280,118.830,124.130,0.000,38.500,0.000,56.700,122.910,151.800,0.938,0.124,1,1,1
32607,0.000,0.000,0.600,0.000,158.280,126.480,124.130,0.000,38.250,0.000,56.800,119.130,151.800,0.940,0.037,1,1,1
32807,0.000,0.000,0.600,0.000,158.280,126.480,124.130,0.000,38.250,0.000,56.800,119.130,151.800,0.959,0.177,1,1,1
32907,0.000,0.000,0.600,0.000,158.280,138.150,124.130,0.000,38.920,0.000,56.800,113.470,151.800,0.960,-0.130,1,1,1
33007,0.000,0.000,0.600,0.000,158.280,138.150,124.130,0.000,38.920,0.000,56.700,113.470,151.700,0.961,-0.025,1,1,1
33107,0.000,0.000,0.600,0.000,158.280,145.930,124.130,0.000,38.880,0.000,56.800,109.740,151.800,0.962,0.036,1,1,1
33307,0.000,0.000,0.600,0.000,158.280,145.930,124.130,0.000,38.880,0.000,56.800,109.740,151.800,0.959,-0.042,1,1,1
33407,0.000,0.000,0.600,0.000,158.280,157.500,124.130,0.000,38.580,0.000,56.800,104.210,151.800,0.958,0.010,1,1,1
33507,0.000,0.000,0.600,0.000,158.280,157.500,124.130,0.000,38.580,0.000,56.700,104.210,151.800,0.957,-0.060,1,1,1
33607,0.000,0.000,0.600,0.000,158.280,165.300,124.130,0.000,39.000,0.000,56.800,100.470,151.800,0.958,0.054,1,1,1
33807,0.000,0.000,0.600,0.000,158.280,165.300,124.130,0.000,39.000,0.000,56.800,100.470,151.900,0.953,-0.086,1,1,1
33907,0.000,0.000,0.600,0.000,158.250,176.850,124.130,-0.080,38.500,0.000,56.800,94.890,151.800,0.954,0.098,1,1,1
34007,0.000,0.000,0.600,0.000,158.250,176.850,124.130,-0.080,38.500,0.000,56.800,94.890,151.800,0.956,0.063,1,1,1
34107,0.000,0.000,0.600,0.000,158.250,184.680,124.030,0.000,39.130,-0.500,56.800,91.050,151.800,0.957,-0.069,1,1,1
34307,0.000,0.000,0.600,0.000,158.250,184.680,124.030,0.000,39.130,-0.500,56.800,91.050,151.800,0.960,-0.007,1,1,1
34407,0.000,0.000,0.600,0.000,158.250,196.400,123.830,0.000,39.080,-0.670,56.800,85.180,151.800,0.962,-0.043,1,1,1
34507,0.000,0.000,0.600,0.000,158.250,196.400,123.830,0.000,39.080,-0.670,56.800,85.180,151.900,0.963,-0.034,1,1,1
34607,0.000,0.000,0.600,0.000,158.250,204.130,123.830,0.000,38.630,0.000,56.800,81.200,151.900,0.965,-0.043,1,1,1
34807,0.000,0.000,0.600,0.000,158.250,204.130,123.830,0.000,38.630,0.000,56.800,81.200,151.900,0.964,-0.008,1,1,1
34907,0.000,0.000,0.600,0.000,158.250,215.800,123.950,0.000,38.920,0.420,56.800,74.950,151.900,0.966,0.019,1,1,1
35007,0.000,0.000,0.600,0.000,158.250,215.800,123.950,0.000,38.920,0.420,56.800,74.950,151.900,0.968,-0.034,1,1,1
35107,0.000,0.000,-0.600,0.000,158.250,223.430,123.980,0.000,38.130,0.130,56.800,70.690,151.900,0.970,0.098,1,1,1
35307,0.000,0.000,-0.600,0.000,158.250,223.430,123.980,0.000,38.130,0.130,56.700,70.690,151.900,0.974,0.080,1,1,1
35407,0.000,0.000,-0.600,0.000,158.250,221.980,123.900,0.000,-4.830,-0.250,56.800,71.510,152.800,0.959,-0.158,1,1,1
35507,0.000,0.000,-0.600,0.000,158.250,221.980,123.900,0.000,-4.830,-0.250,56.800,71.510,152.900,0.964,0.396,1,1,1
35607,0.000,0.000,-0.600,0.000,158.250,212.000,123.930,0.000,-49.880,0.130,56.800,77.020,152.900,0.965,-0.201,1,1,1
35807,0.000,0.000,-0.600,0.000,158.250,212.000,123.930,0.000,-49.880,0.130,56.700,77.020,152.900,0.968,0.027,1,1,1
35907,0.000,0.000,-0.600,0.000,158.250,197.480,123.900,0.000,-48.420,-0.080,56.800,84.630,152.900,0.966,0.150,1,1,1
36007,0.000,0.000,-0.600,0.000,158.250,197.480,123.900,0.000,-48.420,-0.080,56.800,84.630,152.900,0.965,0.316,1,1,1
36107,0.000,0.000,-0.600,0.000,158.250,187.730,123.900,0.000,-48.750,0.000,56.800,89.540,152.900,0.964,-0.078,1,1,1
36307,0.000,0.000,-0.600,0.000,158.250,187.730,123.900,0.000,-48.750,0.000,56.800,89.540,152.900,0.971,0.045,1,1,1
36407,0.000,0.000,-0.600,0.000,158.250,173.130,124.130,0.000,-48.670,0.750,56.800,96.700,152.800,0.971,0.142,1,1,1
36507,0.000,0.000,-0.600,0.000,158.250,173.130,124.130,0.000,-48.670,0.750,56.700,96.700,152.800,0.971,0.159,1,1,1
36607,0.000,0.000,-0.600,0.000,158.250,163.530,124.180,0.000,-48.000,0.250,56.800,101.320,152.800,0.972,0.159,1,1,1
36807,0.000,0.000,-0.600,0.000,158.250,163.530,124.180,0.000,-48.000,0.250,56.700,101.320,152.800,0.973,-0.025,1,1,1
36907,0.000,0.000,-0.600,0.000,158.250,149.180,124.180,0.000,-47.990,0.000,56.700,108.180,152.300,0.977,0.054,1,1,1
37007,0.000,0.000,-0.600,0.000,158.250,149.180,124.180,0.000,-47.990,0.000,56.700,108.180,151.800,0.978,0.071,1,1,1
37107,0.000,0.000,-0.600,0.000,158.250,139.600,124.180,0.000,-47.640,0.000,56.800,112.770,151.700,0.978,-0.069,1,1,1
37307,0.000,0.000,-0.600,0.000,158.250,139.600,124.180,0.000,-47.640,0.000,56.700,112.770,151.700,0.995,0.159,1,1,1
37407,0.000,0.000,-0.600,0.000,158.250,125.300,124.180,0.000,-47.830,0.000,56.700,119.710,151.700,0.994,-0.017,1,1,1
37507,0.000,0.000,-0.600,0.000,158.250,125.300,124.180,0.000,-47.830,0.000,56.800,119.710,151.600,0.997,-0.192,1,1,1
37607,0.000,0.000,-0.600,0.000,158.250,115.850,124.180,0.000,-47.010,0.000,56.700,124.410,151.600,0.999,-0.034,1,1,1
37807,0.000,0.000,-0.600,0.000,158.250,115.850,124.180,0.000,-47.010,0.000,56.700,124.410,151.600,1.007,0.071,1,1,1
37907,0.000,0.000,-0.600,0.000,158.250,101.750,124.200,0.000,-47.160,0.080,56.800,131.710,151.600,1.011,-0.051,1,1,1
38007,0.000,0.000,-0.600,0.000,158.250,101.750,124.200,0.000,-47.160,0.080,56.800,131.710,151.700,1.014,0.045,1,1,1
38107,0.000,0.000,-0.600,0.000,158.250,92.480,124.200,0.000,-46.140,0.000,56.700,136.820,151.600,1.015,0.053,1,1,1
38307,0.000,0.000,-0.600,0.000,158.250,92.480,124.200,0.000,-46.140,0.000,56.700,136.820,151.700,1.023,0.062,1,1,1
38407,0.000,0.000,-0.600,0.000,158.250,78.480,124.200,0.000,-46.670,0.000,56.800,145.330,151.600,1.025,0.115,1,1,1
38507,0.000,0.000,-0.600,0.000,158.250,78.480,124.200,0.000,-46.670,0.000,56.700,145.330,151.600,1.026,-0.087,1,1,1
38607,0.000,0.000,-0.600,0.000,158.250,69.330,124.200,0.000,-45.750,0.000,56.800,151.790,151.700,1.024,0.036,1,1,1
38807,0.000,0.000,-0.600,0.000,158.250,69.330,124.200,0.000,-45.750,0.000,56.800,151.790,151.700,1.038,0.124,1,1,1
38907,0.000,0.000,0.600,0.000,158.250,55.750,124.200,0.000,-45.250,0.000,56.700,164.890,151.700,1.038,-0.034,1,1,1
39007,0.000,0.000,0.600,0.000,158.250,55.750,124.200,0.000,-45.250,0.000,56.700,164.890,151.700,1.045,-0.003,1,1,1
39107,0.000,0.000,0.600,0.000,158.250,51.100,124.050,0.000,-23.250,-0.750,56.800,173.430,152.000,1.047,0.458,1,1,1
39307,0.000,0.000,0.600,0.000,158.250,51.100,124.050,0.000,-23.250,-0.750,56.800,173.430,151.700,1.113,0.650,1,1,1
39407,0.000,0.000,0.600,0.000,158.250,62.200,124.250,0.000,37.000,0.670,56.700,157.800,151.700,1.114,0.421,1,1,1
39507,0.000,0.000,0.600,0.000,158.250,62.200,124.250,0.000,37.000,0.670,56.700,157.800,151.700,1.113,0.299,1,1,1
39607,0.000,0.000,0.600,0.000,158.250,69.750,124.250,0.000,37.750,0.000,56.700,151.470,151.700,1.115,0.228,1,1,1
39807,0.000,0.000,0.600,0.000,158.250,69.750,124.250,0.000,37.750,0.000,56.700,151.470,151.700,1.125,0.097,1,1,1
39907,0.000,0.000,0.600,0.000,158.250,81.100,124.250,0.000,37.830,0.000,56.700,143.640,151.700,1.127,0.045,1,1,1
40007,0.000,0.000,0.600,0.000,158.250,81.100,124.250,0.000,37.830,0.000,56.700,143.640,151.700,1.126,0.124,1,1,1
40107,0.000,0.000,0.600,0.000,158.250,88.830,124.250,0.000,38.630,0.000,56.700,138.930,151.700,1.126,0.053,1,1,1
40307,0.000,0.000,0.600,0.000,158.250,88.830,124.250,0.000,38.630,0.000,56.700,138.930,151.700,1.132,0.045,1,1,1
40407,0.000,0.000,0.600,0.000,158.250,100.350,124.250,0.000,38.420,0.000,56.800,132.470,151.700,1.134,-0.122,1,1,1
40507,0.000,0.000,0.600,0.000,158.250,100.350,124.250,0.000,38.420,0.000,56.700,132.470,151.700,1.134,-0.105,1,1,1
40607,0.000,0.000,0.600,0.000,158.250,108.050,124.250,0.000,38.500,0.000,56.700,128.390,151.700,1.135,-0.017,1,1,1
40807,0.000,0.000,0.600,0.000,158.250,108.050,124.250,0.000,38.500,0.000,56.700,128.390,151.700,1.137,0.000,1,1,1
40907,0.000,0.000,0.600,0.000,158.250,119.580,124.250,0.000,38.420,0.000,56.700,122.540,151.700,1.140,-0.122,1,1,1
41007,0.000,0.000,0.600,0.000,158.250,119.580,124.250,0.000,38.420,0.000,56.700,122.540,151.700,1.141,0.105,1,1,1
41107,0.000,0.000,0.600,0.000,158.250,127.250,124.250,0.000,38.380,0.000,56.700,118.750,151.700,1.141,0.009,1,1,1
41307,0.000,0.000,0.600,0.000,158.250,127.250,124.250,0.000,38.380,0.000,56.800,118.750,151.700,1.146,0.053,1,1,1
41407,0.000,0.000,0.600,0.000,158.250,138.930,124.250,0.000,38.920,0.000,56.700,113.090,151.700,1.147,-0.035,1,1,1
41507,0.000,0.000,0.600,0.000,158.250,138.930,124.250,0.000,38.920,0.000,56.700,113.090,151.700,1.148,0.035,1,1,1
41607,0.000,0.000,0.600,0.000,158.250,146.700,124.250,0.000,38.880,0.000,56.700,109.370,151.700,1.149,-0.114,1,1,1
41807,0.000,0.000,0.600,0.000,158.250,146.700,124.250,0.000,38.880,0.000,56.700,109.370,152.900,1.159,0.071,1,1,1
41907,0.000,0.000,0.600,0.000,158.250,158.280,124.250,0.000,38.580,0.000,56.800,103.840,151.900,1.157,0.079,1,1,1
42007,0.000,0.000,0.600,0.000,158.250,158.280,124.250,0.000,38.580,0.000,56.700,103.840,151.800,1.156,0.071,1,1,1
42107,0.000,0.000,0.600,0.000,158.250,166.030,124.250,0.000,38.750,0.000,56.800,100.120,151.800,1.160,-0.017,1,1,1
42307,0.000,0.000,0.600,0.000,158.250,166.030,124.250,0.000,38.750,0.000,56.700,100.120,151.800,1.169,0.053,1,1,1
42407,0.000,0.000,0.600,0.000,158.250,177.650,124.250,0.000,38.750,0.000,56.700,94.500,151.800,1.168,0.105,1,1,1
42507,0.000,0.000,0.600,0.000,158.250,177.650,124.250,0.000,38.750,0.000,56.700,94.500,151.800,1.168,0.080,1,1,1
42607,0.000,0.000,0.600,0.000,158.250,185.450,124.130,0.000,39.000,-0.630,56.700,90.670,151.800,1.172,0.018,1,1,1
42807,0.000,0.000,0.600,0.000,158.250,185.450,124.130,0.000,39.000,-0.630,56.700,90.670,151.800,1.190,0.141,1,1,1
42907,0.000,0.000,0.600,0.000,158.230,197.180,123.950,-0.080,39.080,-0.580,56.700,84.780,151.800,1.191,0.044,1,1,1
43007,0.000,0.000,0.600,0.000,158.230,197.180,123.950,-0.080,39.080,-0.580,56.700,84.780,151.800,1.192,0.044,1,1,1
43107,0.000,0.000,0.600,0.000,158.230,204.900,123.950,0.000,38.630,0.000,56.800,80.790,151.800,1.193,0.027,1,1,1
43307,0.000,0.000,0.600,0.000,158.230,204.900,123.950,0.000,38.630,0.000,56.700,80.790,151.800,1.212,0.132,1,1,1
43407,0.000,0.000,0.600,0.000,158.230,216.580,124.080,0.000,38.920,0.420,56.700,74.520,152.000,1.213,0.018,1,1,1
43507,0.000,0.000,0.600,0.000,158.230,216.580,124.080,0.000,38.920,0.420,56.800,74.520,152.000,1.215,0.097,1,1,1
43607,0.000,0.000,-0.600,0.000,158.230,224.250,124.080,0.000,38.380,0.000,56.800,70.220,152.000,1.217,0.009,1,1,1
43807,0.000,0.000,-0.600,0.000,158.230,224.250,124.080,0.000,38.380,0.000,56.700,70.220,152.000,1.278,0.560,1,1,1
43907,0.000,0.000,-0.600,0.000,158.230,222.950,124.080,0.000,-4.330,0.000,56.700,70.960,152.700,1.261,-0.334,1,1,1
44007,0.000,0.000,-0.600,0.000,158.230,222.950,124.080,0.000,-4.330,0.000,56.700,70.960,152.800,1.263,0.272,1,1,1
44107,0.000,0.000,-0.600,0.000,158.230,213.000,124.100,0.000,-49.750,0.130,56.700,76.480,152.800,1.263,-0.062,1,1,1
44307,0.000,0.000,-0.600,0.000,158.230,213.000,124.100,0.000,-49.750,0.130,56.700,76.480,152.800,1.268,0.035,1,1,1
44407,0.000,0.000,-0.600,0.000,158.230,198.430,124.050,0.000,-48.580,-0.170,56.700,84.140,152.800,1.267,0.131,1,1,1
44507,0.000,0.000,-0.600,0.000,158.230,198.430,124.050,0.000,-48.580,-0.170,56.700,84.140,152.800,1.267,0.167,1,1,1
44607,0.000,0.000,-0.600,0.000,158.230,188.700,124.050,0.000,-48.630,0.000,56.700,89.060,152.900,1.268,0.044,1,1,1
44807,0.000,0.000,-0.600,0.000,158.230,188.700,124.050,0.000,-48.630,0.000,56.700,89.060,152.800,1.274,0.052,1,1,1
44907,0.000,0.000,-0.600,0.000,158.230,174.080,124.230,0.000,-48.750,0.580,56.700,96.240,152.800,1.275,-0.035,1,1,1
45007,0.000,0.000,-0.600,0.000,158.230,174.080,124.230,0.000,-48.750,0.580,56.700,96.240,152.800,1.276,0.070,1,1,1
45107,0.000,0.000,-0.600,0.000,158.230,164.480,124.330,0.000,-48.000,0.500,56.700,100.870,152.700,1.277,0.096,1,1,1
45307,0.000,0.000,-0.600,0.000,158.230,164.480,124.330,0.000,-48.000,0.500,56.700,100.870,152.700,1.287,0.061,1,1,1
45407,0.000,0.000,-0.600,0.000,158.230,150.130,124.330,0.000,-47.990,0.000,56.700,107.730,152.300,1.287,0.017,1,1,1
45507,0.000,0.000,-0.600,0.000,158.230,150.130,124.330,0.000,-47.990,0.000,56.700,107.730,151.700,1.292,0.035,1,1,1
45607,0.000,0.000,-0.600,0.000,158.230,140.550,124.330,0.000,-47.640,0.000,56.700,112.320,151.600,1.294,-0.053,1,1,1
45807,0.000,0.000,-0.600,0.000,158.230,140.550,124.330,0.000,-47.640,0.000,56.700,112.320,151.600,1.293,-0.026,1,1,1
45907,0.000,0.000,-0.600,0.000,158.230,126.200,124.330,0.000,-47.830,0.000,56.700,119.270,151.600,1.294,-0.035,1,1,1
46007,0.000,0.000,-0.600,0.000,158.230,126.200,124.330,0.000,-47.830,0.000,56.700,119.270,151.600,1.295,0.088,1,1,1
46107,0.000,0.000,-0.600,0.000,158.230,116.800,124.350,0.000,-47.000,0.130,56.700,123.930,151.600,1.297,0.053,1,1,1
46307,0.000,0.000,-0.600,0.000,158.230,116.800,124.350,0.000,-47.000,0.130,56.700,123.930,151.600,1.298,0.000,1,1,1
46407,0.000,0.000,-0.600,0.000,158.250,102.650,124.350,0.080,-47.170,0.000,56.700,131.230,151.600,1.302,0.167,1,1,1
46507,0.000,0.000,-0.600,0.000,158.250,102.650,124.350,0.080,-47.170,0.000,56.700,131.230,151.600,1.303,0.079,1,1,1
46607,0.000,0.000,-0.600,0.000,158.230,93.350,124.350,-0.130,-46.500,0.000,56.700,136.330,151.600,1.307,-0.105,1,1,1
46807,0.000,0.000,-0.600,0.000,158.230,93.350,124.350,-0.130,-46.500,0.000,56.700,136.330,151.600,1.308,0.009,1,1,1
46907,0.000,0.000,-0.600,0.000,158.230,79.350,124.350,0.000,-46.670,0.000,56.700,144.760,151.600,1.310,0.000,1,1,1
47007,0.000,0.000,-0.600,0.000,158.230,79.350,124.350,0.000,-46.670,0.000,56.700,144.760,151.600,1.311,0.044,1,1,1
47107,0.000,0.000,-0.600,0.000,158.230,70.250,124.350,0.000,-45.500,0.000,56.800,151.090,151.600,1.312,-0.105,1,1,1
47307,0.000,0.000,-0.600,0.000,158.230,70.250,124.350,0.000,-45.500,0.000,56.700,151.090,151.600,1.312,0.000,1,1,1
47407,0.000,0.000,0.800,0.000,158.230,57.000,124.350,0.000,-44.170,0.000,56.700,163.300,151.600,1.314,-0.035,1,1,1
47507,0.000,0.000,0.800,0.000,158.230,57.000,124.350,0.000,-44.170,0.000,56.700,163.300,151.600,1.327,0.298,1,1,1
47607,0.000,0.000,0.800,0.000,158.230,51.800,124.300,0.000,-26.000,-0.250,56.700,171.590,151.800,1.325,-0.247,1,1,1
47807,0.000,0.000,0.800,0.000,158.230,51.800,124.300,0.000,-26.000,-0.250,56.700,171.590,151.700,1.349,0.297,1,1,1
47907,0.000,0.000,0.800,0.000,158.230,66.200,124.450,0.000,48.000,0.500,56.700,154.280,151.700,1.352,0.263,1,1,1
48007,0.000,0.000,0.800,0.000,158.230,66.200,124.450,0.000,48.000,0.500,56.700,154.280,151.700,1.349,0.429,1,1,1
48107,0.000,0.000,0.800,0.000,158.230,76.330,124.450,0.000,50.630,0.000,56.700,146.760,151.700,1.350,0.140,1,1,1
48307,0.000,0.000,0.800,0.000,158.230,76.330,124.450,0.000,50.630,0.000,56.700,146.760,151.700,1.366,0.140,1,1,1
48407,0.000,0.000,0.800,0.000,158.230,91.830,124.450,0.000,51.670,0.000,56.700,137.190,151.700,1.355,-0.018,1,1,1
48507,0.000,0.000,0.800,0.000,158.230,91.830,124.450,0.000,51.670,0.000,56.700,137.190,151.700,1.334,-0.342,1,1,1
48607,0.000,0.000,0.800,0.000,158.230,102.100,124.450,0.000,51.380,0.000,56.700,131.530,151.700,1.308,-0.334,1,1,1
48807,0.000,0.000,0.800,0.000,158.230,102.100,124.450,0.000,51.380,0.000,56.700,131.530,151.700,1.198,-0.711,1,1,1
48907,0.000,0.000,0.800,0.000,158.230,117.830,124.450,0.000,52.420,0.000,56.700,123.410,151.700,1.102,-1.273,1,1,1
49007,0.000,0.000,0.800,0.000,158.230,117.830,124.450,0.000,52.420,0.000,56.700,123.410,151.700,0.961,-1.807,1,1,1
49107,0.000,0.000,0.800,0.000,158.230,128.300,124.450,0.000,52.380,0.000,56.700,118.240,151.700,0.789,-1.465,1,1,1
49307,0.000,0.000,0.800,0.000,158.230,128.300,124.450,0.000,52.380,0.000,56.700,118.240,151.700,0.776,0.201,1,1,1
49407,0.000,0.000,0.800,0.000,158.230,144.400,124.450,0.000,53.670,0.000,56.700,110.470,151.700,0.743,-0.693,1,1,1
49507,0.000,0.000,0.800,0.000,158.230,144.400,124.450,0.000,53.670,0.000,56.700,110.470,151.700,0.725,0.368,1,1,1
49607,0.000,0.000,0.800,0.000,158.230,155.130,124.430,0.000,53.630,-0.130,56.700,105.340,151.800,0.756,0.219,1,1,1
49807,0.000,0.000,0.800,0.000,158.230,155.130,124.430,0.000,53.630,-0.130,56.700,105.340,151.700,0.742,-0.115,1,1,1
49907,0.000,0.000,0.800,0.000,158.230,170.130,124.430,0.000,50.000,0.000,56.700,98.150,151.700,0.746,0.140,1,1,1
50007,0.000,0.000,0.800,0.000,158.230,170.130,124.430,0.000,50.000,0.000,56.700,98.150,151.700,0.761,0.043,1,1,1
50107,0.000,0.000,0.800,0.000,158.230,180.750,124.400,0.000,53.130,-0.130,56.700,92.990,151.700,0.759,0.061,1,1,1
50307,0.000,0.000,0.800,0.000,158.230,180.750,124.400,0.000,53.130,-0.130,56.700,92.990,151.700,0.781,0.122,1,1,1
50407,0.000,0.000,0.800,0.000,158.230,196.600,124.130,0.000,52.830,-0.920,56.700,85.080,151.700,0.774,-0.211,1,1,1
50507,0.000,0.000,0.800,0.000,158.230,196.600,124.130,0.000,52.830,-0.920,56.700,85.080,151.700,0.779,0.280,1,1,1
50607,0.000,0.000,0.800,0.000,158.230,207.050,124.130,0.000,52.250,0.000,56.700,79.660,151.700,0.802,0.237,1,1,1
50807,0.000,0.000,0.800,0.000,158.230,207.050,124.130,0.000,52.250,0.000,56.700,79.660,151.700,0.808,0.000,1,1,1
50907,0.000,0.000,-0.800,0.000,158.230,222.680,124.250,0.000,52.080,0.420,56.700,71.110,151.800,0.812,0.026,1,1,1
51007,0.000,0.000,-0.800,0.000,158.230,222.680,124.250,0.000,52.080,0.420,56.700,71.110,151.800,0.810,0.254,1,1,1
51107,0.000,0.000,-0.800,0.000,158.230,229.080,124.330,0.000,32.000,0.380,56.700,67.410,153.400,0.824,-0.711,1,1,1
51307,0.000,0.000,-0.800,0.000,158.230,229.080,124.330,0.000,32.000,0.380,56.700,67.410,152.500,0.809,-0.220,1,1,1
51407,0.000,0.000,-0.800,0.000,158.230,210.180,124.230,0.000,-63.000,-0.330,56.700,78.000,152.900,0.814,0.069,1,1,1
51507,0.000,0.000,-0.800,0.000,158.230,210.180,124.230,0.000,-63.000,-0.330,56.700,78.000,152.800,0.810,0.193,1,1,1
51607,0.000,0.000,-0.800,0.000,158.230,197.150,124.230,0.000,-65.130,0.000,56.700,84.800,152.800,0.820,0.175,1,1,1
51807,0.000,0.000,-0.800,0.000,158.230,197.150,124.230,0.000,-65.130,0.000,56.700,84.800,152.900,0.838,0.166,1,1,1
51907,0.000,0.000,-0.800,0.000,158.230,177.580,124.330,0.000,-65.250,0.330,56.700,94.540,152.900,0.843,0.113,1,1,1
52007,0.000,0.000,-0.800,0.000,158.230,177.580,124.330,0.000,-65.250,0.330,56.700,94.540,152.800,0.840,0.096,1,1,1
52107,0.000,0.000,-0.800,0.000,158.230,164.700,124.480,0.000,-64.380,0.750,56.700,100.760,152.800,0.834,-0.027,1,1,1
52307,0.000,0.000,-0.800,0.000,158.230,164.700,124.480,0.000,-64.380,0.750,56.700,100.760,152.800,0.844,0.078,1,1,1
52407,0.000,0.000,-0.800,0.000,158.230,145.400,124.480,0.000,-64.330,0.000,56.700,109.990,152.800,0.857,0.026,1,1,1
52507,0.000,0.000,-0.800,0.000,158.230,145.400,124.480,0.000,-64.330,0.000,56.700,109.990,152.800,0.855,-0.001,1,1,1
52607,0.000,0.000,-0.800,0.000,158.230,132.530,124.500,0.000,-64.380,0.130,56.700,116.180,152.800,0.853,0.052,1,1,1
52807,0.000,0.000,-0.800,0.000,158.230,132.530,124.500,0.000,-64.380,0.130,56.700,116.180,152.800,0.870,0.104,1,1,1
52907,0.000,0.000,-0.800,0.000,158.230,113.500,124.500,0.000,-63.420,0.000,56.700,125.590,152.800,0.867,-0.071,1,1,1
53007,0.000,0.000,-0.800,0.000,158.230,113.500,124.500,0.000,-63.420,0.000,56.700,125.590,152.800,0.869,0.131,1,1,1
53107,0.000,0.000,-0.800,0.000,158.230,100.850,124.500,0.000,-63.250,0.000,56.700,132.200,152.800,0.872,-0.028,1,1,1
53307,0.000,0.000,-0.800,0.000,158.230,100.850,124.500,0.000,-63.250,0.000,56.700,132.200,152.800,0.864,-0.088,1,1,1
53407,0.000,0.000,-0.800,0.000,158.230,82.030,124.500,0.000,-62.750,0.000,56.700,143.050,152.800,0.867,-0.010,1,1,1
53507,0.000,0.000,-0.800,0.000,158.230,82.030,124.500,0.000,-62.750,0.000,56.700,143.050,152.800,0.868,0.017,1,1,1
53607,0.000,0.000,-0.800,0.000,158.230,69.600,124.500,0.000,-62.130,0.000,56.700,151.580,152.800,0.869,0.043,1,1,1
53807,0.000,0.000,-0.800,0.000,158.230,69.600,124.500,0.000,-62.130,0.000,56.700,151.580,152.800,0.879,0.069,1,1,1
53907,0.000,0.000,0.800,0.000,158.230,51.400,124.530,0.000,-60.870,0.080,56.700,172.590,152.800,0.881,0.043,1,1,1
54007,0.000,0.000,0.800,0.000,158.230,51.400,124.530,0.000,-60.870,0.080,56.700,172.590,152.800,0.899,-0.212,1,1,1
54107,0.000,0.000,0.800,0.000,158.200,44.850,124.650,-0.120,-32.590,0.620,56.800,180.000,151.800,0.872,2.602,1,1,1
54307,0.000,0.000,0.800,0.000,158.200,44.850,124.650,-0.120,-32.590,0.620,56.700,180.000,151.700,0.928,0.615,1,1,1
54407,0.000,0.000,0.800,0.000,158.200,58.450,124.750,0.000,45.480,0.330,56.700,161.620,151.700,0.925,-0.203,1,1,1
54507,0.000,0.000,0.800,0.000,158.200,58.450,124.750,0.000,45.480,0.330,56.700,161.620,151.700,0.930,-0.114,1,1,1
54607,0.000,0.000,0.800,0.000,158.200,68.700,124.750,0.000,51.000,0.000,56.700,152.280,151.700,0.922,0.079,1,1,1
54807,0.000,0.000,0.800,0.000,158.200,68.700,124.750,0.000,51.000,0.000,56.700,152.280,151.700,0.942,-0.018,1,1,1
54907,0.000,0.000,0.800,0.000,158.200,84.150,124.750,0.000,51.500,0.000,56.700,141.730,151.700,0.939,-0.123,1,1,1
55007,0.000,0.000,0.800,0.000,158.200,84.150,124.750,0.000,51.500,0.000,56.700,141.730,151.700,0.936,-0.062,1,1,1
55107,0.000,0.000,0.800,0.000,158.200,94.550,124.750,0.000,52.000,0.000,56.800,135.650,151.700,0.940,0.218,1,1,1
55307,0.000,0.000,0.800,0.000,158.200,94.550,124.750,0.000,52.000,0.000,56.700,135.650,151.700,0.941,-0.001,1,1,1
55407,0.000,0.000,0.800,0.000,158.200,110.080,124.750,0.000,51.750,0.000,56.700,127.340,151.700,0.942,0.051,1,1,1
55507,0.000,0.000,0.800,0.000,158.200,110.080,124.750,0.000,51.750,0.000,56.700,127.340,151.700,0.946,0.148,1,1,1
55607,0.000,0.000,0.800,0.000,158.200,120.430,124.750,0.000,51.750,0.000,56.700,122.110,151.700,0.950,0.104,1,1,1
55807,0.000,0.000,0.800,0.000,158.200,120.430,124.750,0.000,51.750,0.000,56.700,122.110,151.700,0.952,0.043,1,1,1
55907,0.000,0.000,0.800,0.000,158.200,136.080,124.750,0.000,52.170,0.000,56.700,114.470,151.700,0.956,0.043,1,1,1
56007,0.000,0.000,0.800,0.000,158.200,136.080,124.750,0.000,52.170,0.000,56.700,114.470,151.700,0.958,-0.018,1,1,1
56107,0.000,0.000,0.800,0.000,158.200,146.550,124.750,0.000,52.380,0.000,56.800,109.440,151.700,0.955,-0.019,1,1,1
56307,0.000,0.000,0.800,0.000,158.200,146.550,124.750,0.000,52.380,0.000,56.700,109.440,151.700,0.950,-0.036,1,1,1
56407,0.000,0.000,0.800,0.000,158.200,162.230,124.750,0.000,52.250,0.000,56.700,101.940,151.800,0.951,-0.010,1,1,1
